_id,count,articles
2024-02-29,4,"[{'_id': ObjectId('65e548a695448c55d6e3da6d'), 'title': 'Live updates: Michigan presidential primary election', 'top_image': 'https://cdn.cnn.com/cnnnext/dam/assets/240226163121-01-early-voting-michigan-021724-super-tease.jpg', 'images': ['https://cdn.cnn.com/cnn/2019/images/03/20/live-story-status_light.gif', 'https://dynaimage.cdn.cnn.com/cnn/digital-images/org/7281ed84-4478-4b12-9db7-c8302417263c.jpg', 'https://dynaimage.cdn.cnn.com/cnn/digital-images/org/3264073d-d35f-4fb4-810c-8b00cfc97530.jpg', 'https://dynaimage.cdn.cnn.com/cnn/digital-images/org/1b5a4083-27eb-4873-a8a8-97c537156ce9.jpg', 'https://cdn.cnn.com/cnnnext/dam/assets/240112215135-fani-willis-wade-august-14-2023-small-11.jpeg', 'https://cdn.cnn.com/cnnnext/dam/assets/240226163121-01-early-voting-michigan-021724-small-11.jpg', 'https://dynaimage.cdn.cnn.com/cnn/digital-images/org/e39e9c2f-668b-4c05-b177-a5c1da774633.JPG', 'https://dynaimage.cdn.cnn.com/cnn/digital-images/org/d4f4e2ea-4521-449d-ad79-5a3d3042dc89.jpg', 'https://dynaimage.cdn.cnn.com/cnn/digital-images/org/fc0070bb-f4a7-44d1-8aef-4103d1ab860b.jpg', 'https://cdn.cnn.com/cnnnext/dam/assets/240226163121-01-early-voting-michigan-021724-super-tease.jpg', 'https://cdn.cnn.com/cnnnext/dam/assets/240224163454-ukraine-trench-soldier-small-11.jpg'], 'videos': [], 'url': 'https://edition.cnn.com/politics/live-news/michigan-primary-02-27-24/index.html', 'date': '2024-02-29', 'short_description': 'Live updates: Michigan presidential primary election  CNN', 'text': ""Republican presidential candidates Donald Trump and Nikki Haley AP/Getty Images\n\nThe Republican presidential primary season has been one long slog for the past month and half.\n\nJust three states – Iowa, New Hampshire and South Carolina – have had caucuses or primaries in which both Donald Trump and Nikki Haley were on the ballot. The small number of nominating contests allowed the candidates to camp out and provide individual attention to each state.\n\nTuesday’s Michigan primary marks a major pivot away from that model. Neither candidate has been able to pay too much attention to the Wolverine State, which makes it a good testing ground for how the GOP primary process will unfold as the campaign becomes nationalized over the next three weeks.\n\nThis is likely very good news for the former president. Trump is the massive favorite in Michigan. Recent polling has been limited, but he led Haley 72% to 27% among likely GOP primary voters in a CNN/SSRS poll conducted at the end of last year. That lead was larger than his advantage in any of the final surveys leading up to the aforementioned three early nominating contests this primary season.\n\nNow, Haley was able to close the gap with Trump in New Hampshire and South Carolina after polls had previously shown her well behind. Even three weeks out from the Palmetto State primary, polls had Haley down by 35 points, but she lost by 20 points after weeks of campaigning.\n\nRead more about why Michigan's primary is key."", 'publisher': {'href': 'https://www.cnn.com', 'title': 'CNN'}, 'convertedDate': datetime.datetime(2024, 2, 29, 0, 0)}, {'_id': ObjectId('65e548a695448c55d6e3da6e'), 'title': 'Supreme Court to decide Trump immunity claim', 'top_image': 'https://media.cnn.com/api/v1/images/stellar/prod/231228230243-02-trump-file-122823.jpg?c=16x9&q=w_800,c_fill', 'images': ['https://media.cnn.com/api/v1/images/stellar/prod/8401a613-3b13-41ea-aedd-d1866f8030e6.JPG?c=original&q=w_1280,c_fill', 'https://media.cnn.com/api/v1/images/stellar/prod/858e3c99-ed4f-4af1-a193-60d261e9f482.jpg?c=original&q=w_1280,c_fill', 'https://media.cnn.com/api/v1/images/stellar/prod/cf2e3bf3-16e6-429d-b201-7beadbb9cd2c.jpg?c=original&q=w_1280,c_fill', 'https://media.cnn.com/api/v1/images/stellar/prod/240227145233-rafah-022724.jpg?c=16x9&q=h_720,w_1280,c_fill/q_auto', 'https://media.cnn.com/api/v1/images/stellar/prod/240228174010-dle-government-shutdown.jpg?c=16x9&q=h_720,w_1280,c_fill/q_auto', 'https://media.cnn.com/api/v1/images/stellar/prod/6840e0f3-bfea-4380-aa5b-7071eb279d3c.jpg?c=original&q=w_1280,c_fill', 'https://media.cnn.com/api/v1/images/stellar/prod/2cdeadc1-38d2-4968-b8e2-537cf58130a8.jpg?c=original&q=w_1280,c_fill', 'https://media.cnn.com/api/v1/images/stellar/prod/230111171322-elise-hammond.jpg?c=16x9&q=h_270,w_480,c_fill/c_thumb,g_face,w_100,h_100', 'https://media.cnn.com/api/v1/images/stellar/prod/c79f8728-a2b9-41a2-bf2d-6d84fe9a168b.jpg?c=original&q=w_1280,c_fill', 'https://media.cnn.com/api/v1/images/stellar/prod/ebe9eba5-574e-4988-bd0d-f98842917936.jpg?c=original&q=w_1280,c_fill', 'https://media.cnn.com/api/v1/images/stellar/prod/231228230243-02-trump-file-122823.jpg?c=16x9&q=w_800,c_fill', 'https://media.cnn.com/api/v1/images/stellar/prod/b4f39436-ae2b-44b9-8c2c-ff19511dc7eb.jpg?c=original&q=w_1280,c_fill', 'https://media.cnn.com/api/v1/images/stellar/prod/230422192329-biden-trump-split-042223.jpg?c=16x9&q=h_720,w_1280,c_fill/q_auto'], 'videos': [], 'url': 'https://edition.cnn.com/politics/live-news/trump-legal-cases-court-02-28-24/index.html', 'date': '2024-02-29', 'short_description': 'Supreme Court to decide Trump immunity claim  CNN', 'text': 'Former President Donald Trump attends a campaign event ahead of the Republican presidential primary election in North Charleston, South Carolina, on February 14. Sam Wolfe/Reuters\n\nFormer President Donald Trump made his final pitch on February 15 to the Supreme Court in his effort to pause a trial over the election subversion charges brought by special counsel Jack Smith.\n\n“There are overwhelming reasons why the case should not go to trial ‘in three months or less,’” Trump told the Supreme Court in a 16-page filing. “With any other defendant, it would be virtually unthinkable for the case to go to trial so soon, and ‘wildly unfair’ to do so.”\n\nTrump claims former presidents must have immunity from such charges to avoid political reprisals when they leave office. So far, two lower federal courts have balked at that argument.\n\nTrump asked the Supreme Court to block a unanimous decision from the DC Circuit handed down that rejected his claims of immunity from the election subversion charges. Smith argued in his own brief that Trump had not met the standard to pause proceedings in his case. It generally takes support from five justices to secure such a pause.\n\nIf the justices deny Trump’s emergency request to temporarily block a DC Circuit ruling against him on the immunity issue, it would clear the way for a US District Court in Washington to schedule a trial on the underlying election charges, which Smith is eager to finish before the November election.\n\nIf the justices agree to further consider his case, it could signal the justices may schedule oral arguments in the case later this year, potentially pushing a trial back several months.', 'publisher': {'href': 'https://www.cnn.com', 'title': 'CNN'}, 'convertedDate': datetime.datetime(2024, 2, 29, 0, 0)}, {'_id': ObjectId('65e548a695448c55d6e3da6b'), 'title': 'Live updates: Biden, Trump visit US-Mexico border in reelection effort', 'top_image': 'https://cdn.cnn.com/cnnnext/dam/assets/230422112329-biden-trump-split-042223-super-tease.jpg', 'images': ['https://cdn.cnn.com/cnn/2019/images/03/20/live-story-status_light.gif', 'https://cdn.cnn.com/cnnnext/dam/assets/240228174010-dle-government-shutdown-small-11.jpg', 'https://cdn.cnn.com/cnnnext/dam/assets/230422112329-biden-trump-split-042223-super-tease.jpg', 'https://dynaimage.cdn.cnn.com/cnn/digital-images/org/104974ff-1d04-4bed-b48e-2d33ed98eaea.JPG', 'https://dynaimage.cdn.cnn.com/cnn/digital-images/org/616a16c0-1f27-4a41-ab06-72e27d3ab0ea.jpg', 'https://dynaimage.cdn.cnn.com/cnn/digital-images/org/4c3c4c67-2835-4e83-9ed3-48d31b8624c5.jpg', 'https://cdn.cnn.com/cnnnext/dam/assets/240227145233-rafah-022724-small-11.jpg', 'https://cdn.cnn.com/cnnnext/dam/assets/230422112329-biden-trump-split-042223-small-1-1.jpg', 'https://dynaimage.cdn.cnn.com/cnn/digital-images/org/52ce9c6c-fc5d-4bfc-8c9b-4b53ef474c4f.jpg', 'https://dynaimage.cdn.cnn.com/cnn/digital-images/org/a910dd82-f3ae-4536-88de-c5b8df596e04.JPG', 'https://dynaimage.cdn.cnn.com/cnn/digital-images/org/ac67b44c-a1d0-4c80-8fef-a877c27b75c5.jpg', 'https://dynaimage.cdn.cnn.com/cnn/digital-images/org/1a2f1f05-0e2e-4fd8-af06-c020b66c3f40.jpg'], 'videos': [], 'url': 'https://edition.cnn.com/politics/live-news/trump-biden-border-election-news-02-29-24/index.html', 'date': '2024-02-29', 'short_description': 'Live updates: Biden, Trump visit US-Mexico border in reelection effort  CNN', 'text': ""Former President Donald Trump visits the US-Mexico border at Eagle Pass, Texas, as seen from Piedras Negras, Mexico, on February 29. Go Nakamura/Reuters\n\nFormer President Donald Trump on Thursday stoked fears about migrants coming into the United States as railed against President Joe Biden and his border policies as he stood feet from the US-Mexico border in Eagle Pass, Texas.\n\nTrump attempted to tie crime in the US to recent increases in immigration — what he calls it “migrant crime” — despite there being little evidence indicating a connection between immigration and crime. Many researchers actually argue immigrants are less likely to commit crimes.\n\nThe former president said he spoke on Wednesday to the parents of 22-year-old Laken Riley, who was found dead after jogging on the University of Georgia campus. Trump has repeatedly invoked Riley’s death as he pushes for his hardline immigration policies because her suspected killer is an undocumented immigrant from Venezuela.\n\n“These are the people that are coming into our country, and they're coming from jails and they're coming from prisons and they're coming from mental institution and they're coming from insane asylums and they're terrorists. They're being led into our country. And it's horrible,” Trump said as he repeated the typical anti-immigrant rhetoric he uses on the campaign trail.\n\nThe former president praised Texas Gov. Greg Abbott, who has tried to implement a new controversial security initiative. The US Supreme Court recently allowed US Border Patrol agents to remove razor wire deployed by Abbott’s initiative at the US-Mexico border while the state’s legal challenge to the practice plays out.\n\nTrump’s trip to the border comes not long after Trump torpedoed a bipartisan border bill so he could continue campaigning on Biden’s perceived weakness on the border."", 'publisher': {'href': 'https://www.cnn.com', 'title': 'CNN'}, 'convertedDate': datetime.datetime(2024, 2, 29, 0, 0)}, {'_id': ObjectId('65e548a695448c55d6e3da6f'), 'title': 'Live updates: Hunter Biden sits in on closed-door deposition with House Oversight and Judiciary committee', 'top_image': 'https://cdn.cnn.com/cnnnext/dam/assets/240110110638-04-hunter-biden-capitol-hill-01-10-2024-super-tease.jpg', 'images': ['https://dynaimage.cdn.cnn.com/cnn/digital-images/org/340e63d9-3106-4719-8931-a4ecfdbe9ed8.jpg', 'https://cdn.cnn.com/cnn/2019/images/03/20/live-story-status_light.gif', 'https://dynaimage.cdn.cnn.com/cnn/digital-images/org/f3cdb473-8238-4f7d-a546-b96aa46cd3e9.JPG', 'https://cdn.cnn.com/cnnnext/dam/assets/240228174010-dle-government-shutdown-small-11.jpg', 'https://dynaimage.cdn.cnn.com/cnn/digital-images/org/e5088872-d50f-41fb-95ca-0268651e3c76.jpg', 'https://dynaimage.cdn.cnn.com/cnn/digital-images/org/be4a5eac-01ca-478a-91fe-b88561d9138c.JPG', 'https://cdn.cnn.com/cnnnext/dam/assets/240227145233-rafah-022724-small-11.jpg', 'https://cdn.cnn.com/cnnnext/dam/assets/230422112329-biden-trump-split-042223-small-1-1.jpg', 'https://dynaimage.cdn.cnn.com/cnn/digital-images/org/b9f810a7-5e94-4bff-b62e-8e359d264baf.JPG', 'https://cdn.cnn.com/cnnnext/dam/assets/240110110638-04-hunter-biden-capitol-hill-01-10-2024-super-tease.jpg', 'https://dynaimage.cdn.cnn.com/cnn/digital-images/org/22a74ef9-32e7-4b20-b0a9-e37e160da4d9.jpg'], 'videos': [], 'url': 'https://edition.cnn.com/politics/live-news/hunter-biden-deposition-02-28-24/index.html', 'date': '2024-02-29', 'short_description': ""Hunter Biden's closed-door deposition with GOP-led House committees: Live updates  CNN"", 'text': ""Democrats leaving Hunter Biden’s deposition said the president’s son raised the “double standard” of Republicans investigating his business dealings but turning a blind eye to members of the Trump family like Jared Kushner, whose company received a $2 billion investment from Saudi Arabia after leaving the Trump White House.\n\n“I think [Hunter Biden] may be a little bit frustrated by some of the double standards relating to Jared Kushner and money that has been just openly pocketed by Donald Trump in office and Jared Kushner, of course, brought back $2 billion from Saudi Arabia. And all of that has been part of the conversation and he was assertive about that,” said Democratic Rep. Jamie Raskin, the top Democrat on the House Oversight Committee.\n\nDemocratic Rep. Dan Goldman echoed, “I thought one of his most powerful lines is when he made it very clear that none of the business dealings that he ever had were with any government entity, and he pointed out, unlike Jared Kushner has received $2 billion from the Saudi Arabian government as soon as he left office when he was the point person on Middle East policy.”\n\nGoldman said, “We all noticed, I think, that there were some Republicans nodding their head, when Hunter suggested that it would be worth investigating Jared Kushner and his $2 billion from Saudi Arabia.”\n\nDemocratic Rep. Jared Moskowitz said after the president’s son posed the question of why Republicans were not curious about Kushner’s business dealings with Saudi Arabia, “for the first time, some Republicans in the room said, ‘No, we have a problem with that.'”\n\nRaskin said he understood why the president’s son wanted to testify publicly, given how forthright he has been in his answers.\n\n“I understand why Hunter Biden wanted to testify in public because I think he would answer all of the questions that the public has based on all of his propaganda to everybody's satisfaction, and I understand why our Republican colleagues didn't want him to testify in public,” he said."", 'publisher': {'href': 'https://www.cnn.com', 'title': 'CNN'}, 'convertedDate': datetime.datetime(2024, 2, 29, 0, 0)}]"
2024-02-24,2,"[{'_id': ObjectId('65e548a695448c55d6e3da7b'), 'title': 'February 23 - 2024 campaign updates', 'top_image': 'https://cdn.cnn.com/cnnnext/dam/assets/240223140706-dle-south-carolina-early-voting-super-tease.jpg', 'images': ['https://cdn.cnn.com/cnnnext/dam/assets/240112215135-fani-willis-wade-august-14-2023-small-11.jpeg', 'https://cdn.cnn.com/cnnnext/dam/assets/240226163121-01-early-voting-michigan-021724-small-11.jpg', 'https://dynaimage.cdn.cnn.com/cnn/q_auto/https%3A%2F%2Fmedia.cnn.com%2Fapi%2Fv1%2Fimages%2Fstellar%2Fprod%2Fscreen-shot-2024-02-23-at-4-05-18-pm.jpg%3Fc%3D16x9%26q%3Dw_800%2Cc_fill', 'https://cdn.cnn.com/cnn/2019/images/03/20/live-story-status_light.gif', 'https://cdn.cnn.com/cnnnext/dam/assets/240223140706-dle-south-carolina-early-voting-super-tease.jpg', 'https://cdn.cnn.com/cnnnext/dam/assets/240224163454-ukraine-trench-soldier-small-11.jpg', 'https://dynaimage.cdn.cnn.com/cnn/digital-images/org/db9131bd-f7f1-4e69-b218-b504769e5098.jpg', 'https://dynaimage.cdn.cnn.com/cnn/digital-images/org/92279461-a2ab-432a-a7d7-5ec08eb36da8.jpg', 'https://dynaimage.cdn.cnn.com/cnn/digital-images/org/158d3c78-7d43-4bbb-9be0-d3545b2d55c9.jpg'], 'videos': [], 'url': 'https://edition.cnn.com/politics/live-news/election-news-south-carolina-02-23-24/index.html', 'date': '2024-02-24', 'short_description': 'February 23 - 2024 campaign updates  CNN', 'text': 'Ahead of Saturday\'s primary, South Carolina supporters of former President Donald Trump shared their thoughts on controversial topics from his comments on the Alabama IVF ruling to him saying Russia can do ""whatever the hell they want"" to any NATO country that doesn’t meet spending guidelines on defense and more.\n\nHere\'s what they had to say:\n\nOn the Alabama IVF ruling: Katie Alexander, who said she underwent IVF to get pregnant with her daughter, said she thought the Alabama Supreme Court ruling frozen embryos were children was a “dangerous slippery slope.""\n\n“It makes it very, very muddy,"" she said of the ruling, calling for new laws on the procedure to be passed.\n\nOn Trump using campaign funds to pay for legal fees: Some supporters were split on whether Trump should be using campaign funds to pay for his legal bills.\n\n“Well, I don’t know what the laws are but I will tell you that people who donate to Trump’s campaign would have no problem with him using the money to pay some of his bills. I really believe that,” Carolyn Corcoran said.\n\nBarbara Gobien said, “It doesn’t matter to me if they want to use it.”\n\nRuth Carroll expressed distrust in media reports and said she\'d need to see proof first of Trump using campaign fees for his bills. But when asked if hypothetically it would be something she would support, Carroll said she would not.\n\nOn Trump’s NATO comments: Some supporters said they thought Trump wasn’t being serious when he encouraged Russia to do whatever it wanted to NATO countries that didn’t meet spending guidelines, and believed the US would still protect those countries if Trump were reelected.\n\n“He says things in a kind of way that people just don’t understand,"" Corcoran said. ""But I don’t take what he says as meaning anything serious.”\n\nBut Barbara Gobien, said she agreed with Trump’s comments.\n\n“Nobody should be allowed to be part of anything if they don’t pay their share and too many countries have lived off our backs and it’s about time that changed,” Gobien said. “Trump’s the first person that made that statement and he started getting people to pay their fair share.”', 'publisher': {'href': 'https://www.cnn.com', 'title': 'CNN'}, 'convertedDate': datetime.datetime(2024, 2, 24, 0, 0)}, {'_id': ObjectId('65e548a695448c55d6e3da87'), 'title': ""Analysis: Here's how South Carolina could help Trump make GOP history"", 'top_image': 'https://cdn.cnn.com/cnnnext/dam/assets/240223180847-trump-haley-sc-super-tease.jpg', 'images': ['https://cdn.cnn.com/cnnnext/dam/assets/240223210059-donald-trump-february-23-2024-rock-hill-south-carolina-small-11.jpg', 'https://dynaimage.cdn.cnn.com/cnn/digital-images/org/7e6bd2a8-ce68-4e8b-b6a6-ef7c2d983b87.jpg', 'https://cdn.cnn.com/cnnnext/dam/assets/240229184715-gaza-destruction-jabalya-022224-small-11.jpg', 'https://cdn.cnn.com/cnn/2019/images/03/20/live-story-status_light.gif', 'https://dynaimage.cdn.cnn.com/cnn/digital-images/org/a37ba32d-5604-4075-809a-a9c4a39e726b.jpg', 'https://dynaimage.cdn.cnn.com/cnn/digital-images/org/3d5ebf16-8812-4ef5-8cb3-bb66bf2ab6d9.jpg', 'https://dynaimage.cdn.cnn.com/cnn/digital-images/org/535af6ef-5266-4794-aab2-ef28c665fa78.jpg', 'https://dynaimage.cdn.cnn.com/cnn/digital-images/org/c4f86a2e-201d-4298-bc10-63d6dbd038c6.jpg', 'https://cdn.cnn.com/cnnnext/dam/assets/240223180847-trump-haley-sc-super-tease.jpg', 'https://dynaimage.cdn.cnn.com/cnn/digital-images/org/abe4bf09-24e6-43e4-8ee3-dc2c896ee99e.jpg', 'https://dynaimage.cdn.cnn.com/cnn/digital-images/org/4b3d181a-2dc2-4b91-a899-e1260110a41f.jpg'], 'videos': [], 'url': 'https://edition.cnn.com/politics/live-news/south-carolina-primary-02-24-24/h_c26ab392e73e930e171542fb14ae40bb', 'date': '2024-02-24', 'short_description': 'Live updates: Trump, Haley go head-to-head in South Carolina primary  CNN', 'text': 'The South Carolina Republican presidential primary is usually the most important contest of the nominating season. The state’s propensity for picking the eventual GOP nominee is unmatched by any other early-voting state. Since 1980, the only Republican to win the nomination without winning South Carolina was Mitt Romney in 2012.\n\nThis year, if history holds, it could mean the beginning of the end for Nikki Haley’s campaign. Republican front-runner Donald Trump is dominating the polls. The former president has led every single poll in the state by at least 20 points this year. Surveys that meet CNN’s standards for publication have Trump up by at least 30 points this month.\n\nTo put that in perspective, I can’t find a single example of a well-polled presidential primary in the past 40 years in which a candidate has overcome the deficit Haley currently faces in her home state.\n\n(Democrat Bernie Sanders’ 2016 Michigan primary win was the biggest recent shocker, and CNN approved surveys had him down by less than 20 points going into the election.)\n\nAnother ominous sign for Haley: Since the modern primary era began in 1972, no major-party nominee has ever lost his or her home state during the primary season. To that point, Trump has shown a knack for beating fellow Republicans in the states where they were first elected.\n\nKeep reading about what a Trump win in South Carolina could mean.', 'publisher': {'href': 'https://www.cnn.com', 'title': 'CNN'}, 'convertedDate': datetime.datetime(2024, 2, 24, 0, 0)}]"
2024-03-01,3,"[{'_id': ObjectId('65e548a695448c55d6e3da79'), 'title': 'Trump’s election and criminal trial calendars', 'top_image': 'https://media.cnn.com/api/v1/images/stellar/prod/trump-calendar-hp-art.png?c=16x9&q=w_800,c_fill', 'images': ['https://media.cnn.com/api/v1/images/stellar/prod/181205143516-devan-cole-byline.jpg?c=16x9&q=h_270,w_480,c_fill/c_thumb,g_face,w_100,h_100', 'https://media.cnn.com/api/v1/images/stellar/prod/trump-calendar-hp-art.png?c=16x9&q=w_800,c_fill'], 'videos': [], 'url': 'https://edition.cnn.com/politics/trump-trial-election-calendar-dg/index.html', 'date': '2024-03-01', 'short_description': 'Trump’s election and criminal trial calendars  CNN', 'text': 'CNN —\n\nDonald Trump is juggling a busy court and campaign schedule as he defends himself in several criminal cases while also vying for a second term in the White House.\n\nThe former president’s first criminal trial will take place later this month in a courtroom in New York, where he faces charges stemming from his alleged falsification of business records with the intent to conceal illegal conduct connected to his 2016 presidential campaign.\n\nThe trial start date in Trump’s classified documents case in Florida had been set for late May, but the judge overseeing that case revisited the timing of the trial during a key hearing on March 1. She has not yet set a new date for the trial.\n\nThe trial date in the Fulton County election subversion case is not yet set, though prosecutors have proposed August 5. That trial is also in limbo while Trump and several of his co-defendants try to disqualify the Atlanta-area district attorney who brought the charges.\n\nThe judge overseeing Trump’s federal election subversion case scrapped the previously set March 4 trial start date while Trump’s claims of presidential immunity were being weighed by an appeals court. The Supreme Court has now taken up the issue, and the trial remains on hold pending the high court’s resolution of Trump’s claims. The justices will hear arguments in the case next month.\n\nMeanwhile, the GOP primary is well underway, and by the time the Republican National Convention rolls around in mid-July, voters and Trump will already know the former president’s fate in at least one of his four criminal cases.', 'publisher': {'href': 'https://www.cnn.com', 'title': 'CNN'}, 'convertedDate': datetime.datetime(2024, 3, 1, 0, 0)}, {'_id': ObjectId('65e548a695448c55d6e3da6c'), 'title': 'Live updates: House passes short-term funding bill to avoid partial shutdown', 'top_image': 'https://cdn.cnn.com/cnnnext/dam/assets/240228174010-dle-government-shutdown-super-tease.jpg', 'images': ['https://dynaimage.cdn.cnn.com/cnn/digital-images/org/75a002b4-fd2a-4814-94fd-d4c4133a9114.jpg', 'https://cdn.cnn.com/cnn/2019/images/03/20/live-story-status_light.gif', 'https://dynaimage.cdn.cnn.com/cnn/digital-images/org/c6bf5fc4-ebe7-4e65-89e0-ee511fbe4e8f.JPG', 'https://cdn.cnn.com/cnnnext/dam/assets/240228174010-dle-government-shutdown-small-11.jpg', 'https://cdn.cnn.com/cnnnext/dam/assets/240227145233-rafah-022724-small-11.jpg', 'https://cdn.cnn.com/cnnnext/dam/assets/230422112329-biden-trump-split-042223-small-1-1.jpg', 'https://cdn.cnn.com/cnnnext/dam/assets/240228174010-dle-government-shutdown-super-tease.jpg', 'https://dynaimage.cdn.cnn.com/cnn/digital-images/org/c7990080-f823-4e5e-afbd-954ddf2be89b.jpg', 'https://dynaimage.cdn.cnn.com/cnn/digital-images/org/40833a77-3c82-47b7-93a8-c629a18c44ae.jpg', 'https://dynaimage.cdn.cnn.com/cnn/digital-images/org/1011a401-8005-4fc4-aac8-75b587b21304.jpg'], 'videos': [], 'url': 'https://edition.cnn.com/politics/live-news/government-shutdown-deadline-02-29-24/index.html', 'date': '2024-03-01', 'short_description': 'The latest on funding negotiations as shutdown deadline looms  CNN', 'text': 'House Republicans expressed frustration Thursday after a short-term bill to fund the government ahead of a Friday deadline passed the House with the help of Democrats after House Speaker Mike Johnson cut a deal with the White House and Senate on government funding.\n\nRep. Chip Roy, a member of the House Freedom Caucus and a deficit hawk, criticized the Speaker over his handling of the issue and lamented that he believes something has to change in Washington.\n\n“It\'s not where we need to be to actually fundamentally change the town. We have a trillion dollars of interest in 2026, guys. I mean, I don\'t know what to tell you. Something\'s got to stop. Something\'s got to change,"" he said.\n\nRep. Nancy Mace, who was one of the eight lawmakers who voted to strip former Speaker Kevin McCarthy of the gavel, defended her vote even after Johnson reached a deal not too different from what ultimately led to the former Speaker’s ouster.\n\n“He inherited a lot of Kevin McCarthy\'s bad deals, number one, so I don\'t fault him for that. But number two, I\'m gonna say the same thing I\'ve always said, Republicans and Democrats alike are spending too damn much, period,” she told CNN’s Manu Raju.\n\nWhen pressed by CNN on what policy wins she believes they have achieved following McCarthy\'s ouster, she pointed to greater transparency from Johnson.', 'publisher': {'href': 'https://www.cnn.com', 'title': 'CNN'}, 'convertedDate': datetime.datetime(2024, 3, 1, 0, 0)}, {'_id': ObjectId('65e548a695448c55d6e3da6a'), 'title': 'Live updates: Trump classified documents hearing, Fani Willis disqualification closing arguments', 'top_image': 'https://cdn.cnn.com/cnnnext/dam/assets/240223210059-donald-trump-february-23-2024-rock-hill-south-carolina-super-tease.jpg', 'images': ['https://cdn.cnn.com/cnn/2019/images/03/20/live-story-status_light.gif', 'https://dynaimage.cdn.cnn.com/cnn/digital-images/org/9e97f395-5f33-465f-8953-1ebb0d8ce7ef.jpg', 'https://dynaimage.cdn.cnn.com/cnn/digital-images/org/755b9343-47f7-439f-9429-039e0c6e4381.jpg', 'https://dynaimage.cdn.cnn.com/cnn/digital-images/org/50b838a5-d897-4763-b670-473e2ba26be1.JPG', 'https://dynaimage.cdn.cnn.com/cnn/digital-images/org/f5dc7512-b381-4005-ae45-8820777f3efa.jpg', 'https://cdn.cnn.com/cnnnext/dam/assets/240223210059-donald-trump-february-23-2024-rock-hill-south-carolina-super-tease.jpg', 'https://cdn.cnn.com/cnnnext/dam/assets/240229184715-gaza-destruction-jabalya-022224-small-11.jpg', 'https://cdn.cnn.com/cnnnext/dam/assets/240216101733-19-navalny-gallery-small-11.jpg', 'https://dynaimage.cdn.cnn.com/cnn/digital-images/org/b39918b7-1ec5-4a95-aa75-ff53e8651d74.jpg', 'https://cdn.cnn.com/cnnnext/dam/assets/240223210059-donald-trump-february-23-2024-rock-hill-south-carolina-small-11.jpg'], 'videos': [], 'url': 'https://edition.cnn.com/politics/live-news/trump-classified-documents-fani-willis-03-01-24/index.html', 'date': '2024-03-01', 'short_description': 'Live updates: Trump classified documents hearing, Fani Willis disqualification closing arguments  CNN', 'text': 'From CNN’s Tierney Sneed, Holmes Lybrand, Denise Royal and Sabrina Souza in Fort Pierce, Florida, with Hannah Rabinowitz, Jeremy Herb and Marshall Cohen in Washington, DC\n\nThe Alto Lee Adams Sr. US Courthouse in Fort Pierce, Florida. Lynne Sladky/AP/File\n\nThe morning session of the hearing in the classified documents case has ended without a decision from the judge on when the case will go to trial.\n\nArguments Friday morning, though ostensibly about scheduling, also touched on discovery demands by the defendants because those demands could affect the timeline.\n\nJudge Aileen Cannon picked apart proposed trial schedules from special counsel Jack Smith and the defendants in the classified documents case.\n\nProsecutors with the special counsel’s office have requested in court filings that the trial begin on July 8, while defense attorneys have proposed that Donald Trump and Carlos De Oliveira’s trial begin on August 12 and Walt Nauta’s trial begins September 9.\n\nIn the hearing Friday, Cannon has had questions that picked apart the prosecution and defense proposed schedules, but she has not said much that shed light on how she is thinking about the timeline.\n\nCannon has, however, stressed that there needs to be “some space” in the schedule leading up to the trial to “allow for flexibility,” particularly around the procedures for deciding how classified information will be handled in the case.\n\n## Documents Case ##', 'publisher': {'href': 'https://www.cnn.com', 'title': 'CNN'}, 'convertedDate': datetime.datetime(2024, 3, 1, 0, 0)}]"
