_id,title,top_image,images,videos,url,date,short_description,text,publisher
65e44802dd8c0c1b249d37ca,Republican-Led House Impeaches Alejandro Mayorkas on Second Try - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/mayorkas-impeachment-vote-house-1b06dc0d,2024-02-13,Republican-Led House Impeaches Alejandro Mayorkas on Second Try  The Wall Street Journal,Republican-Led House Impeaches Alejandro Mayorkas on Second Try  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37ce,FEMA Can't Pay Undocumented Disaster Victims. California Is Stepping In. - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/policy/fema-cant-pay-undocumented-disaster-victims-california-is-stepping-in-4e0fb5b5,2024-02-03,FEMA Can't Pay Undocumented Disaster Victims. California Is Stepping In.  The Wall Street Journal,FEMA Can't Pay Undocumented Disaster Victims. California Is Stepping In.  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37e2,Senators Rush to Salvage Ukraine Aid After Border Deal Fails - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/policy/senators-rush-to-salvage-ukraine-aid-after-border-deal-fails-afcd700a,2024-02-07,Senators Rush to Salvage Ukraine Aid After Border Deal Fails  The Wall Street Journal,Senators Rush to Salvage Ukraine Aid After Border Deal Fails  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d3791,Shutdown Fears Fade After White House Meeting - The Wall Street Journal,https://www.wsj.com/politics/policy/shutdown-deadline-tests-house-speaker-mike-johnson-f622dd65/favicon.ico,[],[],https://www.wsj.com/politics/policy/shutdown-deadline-tests-house-speaker-mike-johnson-f622dd65,2024-02-27,Shutdown Fears Fade After White House Meeting  The Wall Street Journal,Shutdown Fears Fade After White House Meeting  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37d2,Biden Classified Document Probe: Five Revelations From the Special Counsel's Report - WSJ - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/national-security/joe-biden-classified-document-case-revelations-3db06ca6,2024-02-09,Biden Classified Document Probe: Five Revelations From the Special Counsel's Report - WSJ  The Wall Street Journal,Biden Classified Document Probe: Five Revelations From the Special Counsel's Report - WSJ  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37e0,Nikki Haley Tries to Keep South Carolina From Ending Her Campaign - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/elections/nikki-haley-tries-to-keep-south-carolina-from-ending-her-campaign-422b572e,2024-02-04,Nikki Haley Tries to Keep South Carolina From Ending Her Campaign  The Wall Street Journal,Nikki Haley Tries to Keep South Carolina From Ending Her Campaign  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37ac,"National Security - Latest News, Investigations and Analysis - The Wall Street Journal",www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/national-security,2023-08-16,"National Security - Latest News, Investigations and Analysis  The Wall Street Journal","National Security - Latest News, Investigations and Analysis  The Wall Street Journal","{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37bf,Mitch McConnell to Step Down as Senate Minority Leader in November - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/policy/mitch-mcconnell-to-step-down-as-senate-minority-leader-in-november-7e9ca478?mod=asia_whatsnews_pos1,2024-02-28,Mitch McConnell to Step Down as Senate Minority Leader in November  The Wall Street Journal,Mitch McConnell to Step Down as Senate Minority Leader in November  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37c3,"Trump Foreign Policy 2.0: Fewer Allies, Less Trade, More Loyalists - The Wall Street Journal",www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/policy/trump-foreign-policy-2-0-fewer-allies-less-trade-more-loyalists-ac2429d0,2024-02-17,"Trump Foreign Policy 2.0: Fewer Allies, Less Trade, More Loyalists  The Wall Street Journal","Trump Foreign Policy 2.0: Fewer Allies, Less Trade, More Loyalists  The Wall Street Journal","{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37cb,White House Confirms Russia Is Developing Antisatellite Weapon - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/national-security/russia-space-weapon-classified-confirmed-b5beacf7,2024-02-15,White House Confirms Russia Is Developing Antisatellite Weapon  The Wall Street Journal,White House Confirms Russia Is Developing Antisatellite Weapon  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37d9,Biden Won't Face Charges in Special Counsel Classified Documents Case - WSJ - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/national-security/joe-biden-classified-documents-case-special-counsel-81df1bac,2024-02-08,Biden Won't Face Charges in Special Counsel Classified Documents Case - WSJ  The Wall Street Journal,Biden Won't Face Charges in Special Counsel Classified Documents Case - WSJ  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37e5,Special Counsel Expected Heat for Biden Inquiry. His Report Sparked a Political Inferno. - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/special-counsel-expected-heat-for-biden-inquiry-his-report-sparked-a-political-inferno-35c31d7e,2024-02-10,Special Counsel Expected Heat for Biden Inquiry. His Report Sparked a Political Inferno.  The Wall Street Journal,Special Counsel Expected Heat for Biden Inquiry. His Report Sparked a Political Inferno.  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37b6,U.S. to Invest Billions to Replace China-Made Cranes at Nation's Ports - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/national-security/u-s-to-invest-billions-to-replace-china-made-cranes-at-nations-ports-d451ef8f,2024-02-21,U.S. to Invest Billions to Replace China-Made Cranes at Nation's Ports  The Wall Street Journal,U.S. to Invest Billions to Replace China-Made Cranes at Nation's Ports  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37d0,New EPA Air-Pollution Rule Is Another Blow to Coal - WSJ - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/policy/epa-new-pollution-rule-coal-ecd553da,2024-02-08,New EPA Air-Pollution Rule Is Another Blow to Coal - WSJ  The Wall Street Journal,New EPA Air-Pollution Rule Is Another Blow to Coal - WSJ  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37d5,What's in the Senate's Bipartisan Border-Security Bill and How It Would 'Shut Down' Illegal Crossings - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/policy/senate-border-bill-explained-cd3e8515,2024-02-05,What's in the Senate's Bipartisan Border-Security Bill and How It Would 'Shut Down' Illegal Crossings  The Wall Street Journal,What's in the Senate's Bipartisan Border-Security Bill and How It Would 'Shut Down' Illegal Crossings  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37d6,"House Plans Israel Vote, Snubs Senate's Broader Aid Plan - The Wall Street Journal",www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/house-pursues-israel-package-snubs-senates-broader-aid-plan-5d9699b5,2024-02-04,"House Plans Israel Vote, Snubs Senate's Broader Aid Plan  The Wall Street Journal","House Plans Israel Vote, Snubs Senate's Broader Aid Plan  The Wall Street Journal","{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d3793,Congress Passes Bill to Avert Government Shutdown - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/policy/house-to-vote-on-bill-averting-shutdown-over-some-republicans-complaints-c6d7135d,2024-03-01,Congress Passes Bill to Avert Government Shutdown  The Wall Street Journal,Congress Passes Bill to Avert Government Shutdown  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37a5,Biden's Green Factory Push Is Benefiting Republican States - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/policy/bidens-green-factory-push-is-benefiting-republican-states-1e6e69c4,2024-02-27,Biden's Green Factory Push Is Benefiting Republican States  The Wall Street Journal,Biden's Green Factory Push Is Benefiting Republican States  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37a9,Pentagon Finds It Properly Handled Austin's Hospitalization - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/national-security/pentagon-finds-it-properly-handled-secretary-austins-hospitalization-863d0c08,2024-02-26,Pentagon Finds It Properly Handled Austin's Hospitalization  The Wall Street Journal,Pentagon Finds It Properly Handled Austin's Hospitalization  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37b1,"Trump, Republican Lawmakers Forced to Defend IVF as GOP Abortion Woes Mount - The Wall Street Journal",www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/policy/trump-republican-lawmakers-forced-to-defend-ivf-as-gop-abortion-woes-mount-55729386,2024-02-23,"Trump, Republican Lawmakers Forced to Defend IVF as GOP Abortion Woes Mount  The Wall Street Journal","Trump, Republican Lawmakers Forced to Defend IVF as GOP Abortion Woes Mount  The Wall Street Journal","{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37b8,How Nikki Haley—With Help—Made South Carolina an Economic 'Beast of the Southeast' - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/elections/how-nikki-haleywith-helpmade-south-carolina-an-economic-beast-of-the-southeast-4c25290f,2024-02-20,How Nikki Haley—With Help—Made South Carolina an Economic 'Beast of the Southeast'  The Wall Street Journal,How Nikki Haley—With Help—Made South Carolina an Economic 'Beast of the Southeast'  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37bc,Congress Isn't Going to Fix the Border. Can Biden? - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/policy/congress-isnt-going-to-fix-the-border-can-biden-8e819275,2024-02-14,Congress Isn't Going to Fix the Border. Can Biden?  The Wall Street Journal,Congress Isn't Going to Fix the Border. Can Biden?  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37c0,New York Finally Settles Fight Over Congressional Map - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/policy/new-york-finally-settles-fight-over-congressional-map-3c0ea3e9,2024-02-29,New York Finally Settles Fight Over Congressional Map  The Wall Street Journal,New York Finally Settles Fight Over Congressional Map  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37c5,NATO Leader Blasts Trump's Suggestion He Would Encourage Russian Invasion of U.S. Allies - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/national-security/nato-leader-blasts-trumps-suggestion-he-would-encourage-russian-invasion-of-u-s-allies-3eb96a10,2024-02-11,NATO Leader Blasts Trump's Suggestion He Would Encourage Russian Invasion of U.S. Allies  The Wall Street Journal,NATO Leader Blasts Trump's Suggestion He Would Encourage Russian Invasion of U.S. Allies  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37df,Special Counsel Probe of Biden's Classified Documents Is Complete - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/national-security/special-counsel-probe-of-bidens-classified-documents-is-complete-3ef25b3a,2024-02-06,Special Counsel Probe of Biden's Classified Documents Is Complete  The Wall Street Journal,Special Counsel Probe of Biden's Classified Documents Is Complete  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d378a,Hunter Biden's Chinese Business Partners Keep Quiet in Impeachment Effort - The Wall Street Journal,https://www.wsj.com/politics/hunter-bidens-chinese-business-partners-keep-quiet-in-impeachment-effort-5062ca44/favicon.ico,[],[],https://www.wsj.com/politics/hunter-bidens-chinese-business-partners-keep-quiet-in-impeachment-effort-5062ca44,2024-02-28,Hunter Biden's Chinese Business Partners Keep Quiet in Impeachment Effort  The Wall Street Journal,Hunter Biden's Chinese Business Partners Keep Quiet in Impeachment Effort  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d3797,Lauren Boebert Tries to Convince New District She's Not All Drama - The Wall Street Journal,news.google.com/favicon.ico,[],[],https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3Lndzai5jb20vcG9saXRpY3MvZWxlY3Rpb25zL2xhdXJlbi1ib2ViZXJ0LWNvbG9yYWRvLWRpc3RyaWN0LWVsZWN0aW9uLTIwMjQtNzQxNGNhMzLSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,2024-02-19,Lauren Boebert Tries to Convince New District She's Not All Drama  The Wall Street Journal,Lauren Boebert Tries to Convince New District She's Not All Drama  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37b3,How Tim Scott Went From 'Faith in America' to Leading Role in Trumpworld - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/elections/how-tim-scott-went-from-faith-in-america-to-leading-role-in-trumpworld-917c8dd0,2024-02-22,How Tim Scott Went From 'Faith in America' to Leading Role in Trumpworld  The Wall Street Journal,How Tim Scott Went From 'Faith in America' to Leading Role in Trumpworld  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37b5,U.S. Warns Russia Not to Deploy Nuclear-Armed Space Weapon - WSJ - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/national-security/u-s-officials-have-warned-russia-not-to-deploy-nuclear-armed-space-weapon-dc3480b4,2024-02-22,U.S. Warns Russia Not to Deploy Nuclear-Armed Space Weapon - WSJ  The Wall Street Journal,U.S. Warns Russia Not to Deploy Nuclear-Armed Space Weapon - WSJ  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37ba,"Democratic Donors Feel Resignation, Anxiety Over Biden—and Trump-Fueled Hope - The Wall Street Journal",www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/elections/democratic-donors-feel-resignation-anxiety-over-bidenand-trump-fueled-hope-485cc439,2024-02-17,"Democratic Donors Feel Resignation, Anxiety Over Biden—and Trump-Fueled Hope  The Wall Street Journal","Democratic Donors Feel Resignation, Anxiety Over Biden—and Trump-Fueled Hope  The Wall Street Journal","{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37d8,U.S. Targets Iran's Forces and Allies in Syria and Iraq - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/national-security/u-s-strikes-iran-backed-groups-in-syria-and-iraq-bcd627b5,2024-02-02,U.S. Targets Iran's Forces and Allies in Syria and Iraq  The Wall Street Journal,U.S. Targets Iran's Forces and Allies in Syria and Iraq  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37e4,FDIC Human-Resources Operation Faced Numerous Misconduct Complaints - WSJ - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/policy/fdic-human-resources-operation-faced-numerous-misconduct-complaints-2ce57be3,2024-02-08,FDIC Human-Resources Operation Faced Numerous Misconduct Complaints - WSJ  The Wall Street Journal,FDIC Human-Resources Operation Faced Numerous Misconduct Complaints - WSJ  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d3784,Oregon Decriminalized Hard Drugs. Now It's Reversing Course. - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/policy/oregon-drug-law-hard-drugs-criminal-2030d040,2024-03-02,Oregon Decriminalized Hard Drugs. Now It's Reversing Course.  The Wall Street Journal,Oregon Decriminalized Hard Drugs. Now It's Reversing Course.  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d3796,No Labels to Make Decision Next Week Whether to Back 'Unity' Ticket - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/no-labels-to-make-decision-next-week-whether-to-back-unity-ticket-344a95dd,2024-02-29,No Labels to Make Decision Next Week Whether to Back 'Unity' Ticket  The Wall Street Journal,No Labels to Make Decision Next Week Whether to Back 'Unity' Ticket  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d3798,Biden and Trump Make Dueling Border Visits Amid Migrant Crisis - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/elections/biden-trump-border-visit-immigration-698bb50e,2024-03-01,Biden and Trump Make Dueling Border Visits Amid Migrant Crisis  The Wall Street Journal,Biden and Trump Make Dueling Border Visits Amid Migrant Crisis  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37af,Haley Was 'Fantastic' in Trump's Cabinet. Now She's His Last 2024 GOP Foe. - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/elections/haley-was-a-fantastic-member-of-trumps-cabinet-now-shes-his-last-2024-gop-foe-ab19564a,2024-02-24,Haley Was 'Fantastic' in Trump's Cabinet. Now She's His Last 2024 GOP Foe.  The Wall Street Journal,Haley Was 'Fantastic' in Trump's Cabinet. Now She's His Last 2024 GOP Foe.  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37b7,Donors Keep Pouring Millions Into Nikki Haley's Long-Shot Campaign - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/elections/biden-campaign-reports-42-million-in-january-fundraising-8e477187,2024-02-21,Donors Keep Pouring Millions Into Nikki Haley's Long-Shot Campaign  The Wall Street Journal,Donors Keep Pouring Millions Into Nikki Haley's Long-Shot Campaign  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37b9,Donald Trump Courts Sneakerheads With $399 Gilded High-Tops - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/elections/donald-trump-courts-sneakerheads-with-399-gilded-high-tops-ea2e334c,2024-02-17,Donald Trump Courts Sneakerheads With $399 Gilded High-Tops  The Wall Street Journal,Donald Trump Courts Sneakerheads With $399 Gilded High-Tops  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37c1,Haley Slams Trump for Silence on Navalny - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/policy/haley-hits-trump-for-silence-on-navalny-d831787f,2024-02-19,Haley Slams Trump for Silence on Navalny  The Wall Street Journal,Haley Slams Trump for Silence on Navalny  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37c9,McConnell Celebrates Ukraine Win as Trump's Foreign-Policy Shadow Grows - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/policy/mcconnell-celebrates-ukraine-win-as-trumps-foreign-policy-shadow-grows-740a163a,2024-02-14,McConnell Celebrates Ukraine Win as Trump's Foreign-Policy Shadow Grows  The Wall Street Journal,McConnell Celebrates Ukraine Win as Trump's Foreign-Policy Shadow Grows  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d3785,Almost Everything Is Going Trump's Way—Except Financially - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/elections/almost-everything-is-going-trumps-wayexcept-financially-3dcba082,2024-03-02,Almost Everything Is Going Trump's Way—Except Financially  The Wall Street Journal,Almost Everything Is Going Trump's Way—Except Financially  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d3786,Mitch McConnell Couldn't Fend Off Trump's Populist Takeover - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/elections/mitch-mcconnell-couldnt-fend-off-trumps-populist-takeover-4b8d2ecb,2024-03-02,Mitch McConnell Couldn't Fend Off Trump's Populist Takeover  The Wall Street Journal,Mitch McConnell Couldn't Fend Off Trump's Populist Takeover  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d3795,Mitch McConnell Is Leaving as Senate GOP Leader. Who Will Take His Place? - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/mitch-mcconnell-is-leaving-as-senate-gop-leader-who-will-take-his-place-eb5cbf44,2024-03-01,Mitch McConnell Is Leaving as Senate GOP Leader. Who Will Take His Place?  The Wall Street Journal,Mitch McConnell Is Leaving as Senate GOP Leader. Who Will Take His Place?  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37a6,"With Pressure Growing After IVF Pause, Alabama GOP Rushes to Pass Protections - The Wall Street Journal",www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/alabama-ivf-gop-rushes-to-pass-protections-be65fa9c,2024-02-27,"With Pressure Growing After IVF Pause, Alabama GOP Rushes to Pass Protections  The Wall Street Journal","With Pressure Growing After IVF Pause, Alabama GOP Rushes to Pass Protections  The Wall Street Journal","{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37b0,How Trump Turned Conservatives Against Helping Ukraine - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/elections/how-trump-turned-conservatives-against-helping-ukraine-d9f75b3b,2024-02-23,How Trump Turned Conservatives Against Helping Ukraine  The Wall Street Journal,How Trump Turned Conservatives Against Helping Ukraine  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37b2,"Biden Executive Actions on Border Would Face Steep Legal, Political Hurdles - The Wall Street Journal",www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/policy/biden-executive-actions-on-border-would-face-steep-legal-political-hurdles-d8a5cc4d,2024-02-22,"Biden Executive Actions on Border Would Face Steep Legal, Political Hurdles  The Wall Street Journal","Biden Executive Actions on Border Would Face Steep Legal, Political Hurdles  The Wall Street Journal","{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37c2,Essay | What Have Negative Political Ads Done to Us? - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/elections/what-have-negative-political-ads-done-to-us-610da576,2024-02-17,Essay | What Have Negative Political Ads Done to Us?  The Wall Street Journal,Essay | What Have Negative Political Ads Done to Us?  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37c8,House Intelligence Chairman Warns of 'Serious National-Security Threat' - WSJ - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/national-security/security-threat-russia-intelligence-a1243acb,2024-02-14,House Intelligence Chairman Warns of 'Serious National-Security Threat' - WSJ  The Wall Street Journal,House Intelligence Chairman Warns of 'Serious National-Security Threat' - WSJ  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37cc,"Senate Passes $95.3 Billion Ukraine, Israel Aid Package - The Wall Street Journal",www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/policy/senate-on-verge-of-passing-95-3-billion-ukraine-israel-aid-package-55d07d5a,2024-02-13,"Senate Passes $95.3 Billion Ukraine, Israel Aid Package  The Wall Street Journal","Senate Passes $95.3 Billion Ukraine, Israel Aid Package  The Wall Street Journal","{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37cf,Five Marines Confirmed Dead After Helicopter Crash in California - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/national-security/marines-confirmed-dead-helicopter-crash-california-af94775b,2024-02-08,Five Marines Confirmed Dead After Helicopter Crash in California  The Wall Street Journal,Five Marines Confirmed Dead After Helicopter Crash in California  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37dc,Donald Trump's Overseas Business Empire Is Growing. So Is the Risk of Ethical Conflicts. - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/elections/trump-organization-global-business-assets-3f946891,2024-02-05,Donald Trump's Overseas Business Empire Is Growing. So Is the Risk of Ethical Conflicts.  The Wall Street Journal,Donald Trump's Overseas Business Empire Is Growing. So Is the Risk of Ethical Conflicts.  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d3792,Donald Trump Continues March Toward GOP Nomination With Michigan Win - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/elections/nikki-haley-is-defiant-ahead-of-expected-loss-in-michigan-primary-ed98ea50,2024-02-28,Donald Trump Continues March Toward GOP Nomination With Michigan Win  The Wall Street Journal,Donald Trump Continues March Toward GOP Nomination With Michigan Win  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d379a,San Francisco Poised to Start Drug-Screening Welfare Recipients - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/policy/san-francisco-drug-testing-welfare-7df699cf,2024-02-29,San Francisco Poised to Start Drug-Screening Welfare Recipients  The Wall Street Journal,San Francisco Poised to Start Drug-Screening Welfare Recipients  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
65e44802dd8c0c1b249d37a1,Silicon Valley's Next Mission: Help the U.S. Catch China and Russia in Hypersonic Weapons - The Wall Street Journal,www.wsj.com/favicon.ico,[],[],https://www.wsj.com/politics/national-security/silicon-valleys-next-mission-help-the-u-s-catch-china-and-russia-in-hypersonic-weapons-072c8eba,2024-02-28,Silicon Valley's Next Mission: Help the U.S. Catch China and Russia in Hypersonic Weapons  The Wall Street Journal,Silicon Valley's Next Mission: Help the U.S. Catch China and Russia in Hypersonic Weapons  The Wall Street Journal,"{'href': 'https://www.wsj.com', 'title': 'The Wall Street Journal'}"
