_id,title,top_image,images,videos,url,date,short_description,text,publisher
65e2688211fa4540a0a38b26,Elise Stefanik eyes crackdown on colleges' federal dollars amid campus antisemitism probe,https://static.foxnews.com/foxnews.com/content/uploads/2023/12/Elise-Stefanik.jpg,"['https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/03/1200/675/GettyImages-1843512644.jpg?ve=1&tl=1', 'https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2023/12/348/196/Elise-Stefanik.jpg?ve=1&tl=1', 'https://static.foxnews.com/foxnews.com/content/uploads/2023/12/Elise-Stefanik.jpg', 'https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2023/12/348/196/AP23347715393577.jpg?ve=1&tl=1', 'https://static.foxnews.com/foxnews.com/content/uploads/2022/11/NEWSLETTER_POLITICS-532x120.png', 'https://a57.foxnews.com/cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/7f3e3a27-ba86-478e-9d7c-90e8ef8e9577/cb21d175-6aaa-4cba-8e8f-8203d441e749/1280x720/match/896/500/image.jpg?ve=1&tl=1', 'https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/02/1200/675/GettyImages-1825453732.jpg?ve=1&tl=1', 'https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/02/348/196/NYPD-officers-attacked.jpg?ve=1&tl=1', 'https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/02/348/196/Fani-Willis-Nathan-Wade.jpg?ve=1&tl=1', 'https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2023/12/1200/675/Elise-Stefanik.jpg?ve=1&tl=1']",[],https://www.foxnews.com/politics/elise-stefanik-eyes-crackdown-colleges-federal-dollars-campus-antisemitism-probe,2024-03-01,Elise Stefanik eyes crackdown on colleges' federal dollars amid campus antisemitism probe  Fox News,"Join Fox News for access to this content Plus special access to select articles and other premium content with your account - free of charge. Please enter a valid email address.

EXCLUSIVE: House Republican Conference Chair Elise Stefanik is looking at ways to leverage U.S. taxpayer dollars going to colleges and universities to ensure they crack down on antisemitic incidents on campus.

""You have to deliver accountability,"" Stefanik, R-N.Y., told Fox News Digital. ""Legislatively, there’s a number of avenues that I’m looking at.""

Stefanik was among a group of lawmakers who heard from Jewish college students at a Thursday roundtable, led by House Education and Workforce Committee Chair Virginia Foxx, R-N.C., where the young adults recalled instances of feeling threatened and being confronted with profanity just because of their Jewish identity.

It is part of the committee’s ongoing investigation into antisemitism on campus, which has already precipitated the departures of presidents at two major Ivy League schools — Harvard University and the University of Pennsylvania.

‘PURE HATE’: JEWISH STUDENTS DISCUSS LIFE IN WAKE OF ISRAEL WAR

The New York Republican suggested she’s looking at possibly introducing legislation that would help improve the safety of Jewish students on campus as well, specifically targeting federal funds, foreign funding and offices of Diversity, Equity and Inclusion (DEI).

""Number one, U.S. taxpayer funding for these institutions — U.S. taxpayers do not want to prop up this moral rot of antisemitism, and we have to make sure that that is not the case,"" Stefanik said. ""Foreign funding as well, there is not full transparency in terms of foreign funding and strings that are attached to that foreign funding. This is a major issue on these college campuses.""

She also listed ""the elimination of the offices of DEI,"" calling DEI ""inherently antisemitic.""

AS UNIVERSITIES GRAPPLE WITH ACTIVISM AND ANTISEMITISM, YALE PROFESSOR INSISTS COLLEGES MUST REMAIN NEUTRAL

""We heard from numerous students today that when Jewish students reach out to offices of DEI, they don't even get a response when it comes to harassment and violence,"" Stefanik said. ""So there's so much work to do, but this is a reckoning. It's an earthquake, and it's long overdue.""

Foxx would not go into detail about her committee’s next steps, but said lawmakers had an abundance of information to digest before moving forward, having sent numerous requests for colleges to shed light on how they are protecting Jewish students on campus.

""We have a lot of work to do with combing through the material that we're getting in from the campuses, and we'll see what happens school by school,"" Foxx told Fox News Digital.

""The most important thing from this roundtable was to make sure that the American people heard what [the students] had to say. Their testimony is compelling, they are in fear on their campuses. And that should not be happening to any student on a college campus in this country. And it is up to the heads of those campuses to make sure that these students are not in fear of their life or their safety.""

For roughly two hours, bipartisan lawmakers heard from students from around the country who said their schools are not doing enough to combat antisemitism on campus.

Harvard University student Shabbos Kestenbaum said Congress was his ""last hope"" because ""Harvard has refused to take any responsibility, any accountability, and to help Jewish students.""

""If antisemitism is a disease, then certainly Harvard University is the Wuhan wet market,"" he said.

HARVARD BOARD STANDS BY EMBATTLED PRESIDENT CLAUDINE GAY, ADMITS ‘INADEQUATE CITATION’ IN SOME WRITINGS

CLICK HERE TO GET THE FOX NEWS APP

Rutgers University student Joe Gindi said a program coordinator at the New Jersey state school once ""screamed"" at Jewish students, ""F--- you. F--- you, colonizer. F--- you, Zionist.""

Instances of antisemitism and Islamophobia have both risen in the wake of Hamas’ Oct. 7 attack on Israel, when militants entered the southern part of the country and slaughtered more than 1,200 people during a music festival.

Israel has responded with heavy shelling and a ground invasion of Gaza. The Hamas-run Gaza Health Ministry, which does not delineate between fighters and civilians, has said that more than 30,000 Palestinians have been killed so far.","{'href': 'https://www.foxnews.com', 'title': 'Fox News'}"
65e2688211fa4540a0a38b27,McCaul demands UNRWA chief testify before Congress over alleged ties to Hamas,https://static.foxnews.com/foxnews.com/content/uploads/2024/03/Safeimagekit-resized-img-22.jpeg,"['https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/03/1200/675/Safeimagekit-resized-img-22.jpeg?ve=1&tl=1', 'https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/02/348/196/transgender-prisoners.jpg?ve=1&tl=1', 'https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/03/1200/675/GettyImages-1999803315.jpg?ve=1&tl=1', 'https://static.foxnews.com/foxnews.com/content/uploads/2022/11/NEWSLETTER_POLITICS-532x120.png', 'https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/02/348/196/Kamala-Harris.jpg?ve=1&tl=1', 'https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/02/348/196/3b82f817-Biden.jpg?ve=1&tl=1', 'https://a57.foxnews.com/cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/549fcd06-1411-40ac-9e17-889090c2c378/9a789cb7-774a-4911-be7c-16aae628eec1/1280x720/match/896/500/image.jpg?ve=1&tl=1', 'https://static.foxnews.com/foxnews.com/content/uploads/2024/03/Safeimagekit-resized-img-22.jpeg', 'https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/03/348/196/biden-oval.jpg?ve=1&tl=1']",[],https://www.foxnews.com/politics/mccaul-demands-unrwa-chief-testify-before-congress-over-alleged-ties-to-hamas,2024-03-01,McCaul demands UNRWA chief testify before Congress over alleged ties to Hamas  Fox News,"Join Fox News for access to this content Plus special access to select articles and other premium content with your account - free of charge. Please enter a valid email address.

The House Foreign Affairs Committee is demanding that the head of a global Palestinian refugee agency testify before Congress over the ""many troubling allegations"" leveled against it amid Israel's war on Hamas in Gaza.

Chairman Michael McCaul, R-Texas, sent a letter to United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA) Commissioner-General Philippe Lazzarini insisting that he sit for a public hearing.

""I remain extremely concerned over UNRWA’s widespread allegations of corruption and the millions of taxpayer dollars already sent to UNRWA this fiscal year. A full accounting of UNRWA’s complicity in the October 7th attack – as with all instances of terrorism – is urgently needed,"" McCaul told Fox News Digital.

He said his committee has already heard testimony ""that directly contradicts UNRWA’s claims"" and ""it is now more important than ever that the American people hear directly from Mr. Lazzarini in a public setting.""

TEXAS DEM RUNNING TO UNSEAT TED CRUZ HAS RECEIVED THOUSANDS IN DONATIONS FROM ANTI-ISRAEL ACTIVISTS

Lazzarini had agreed to come before the committee in late January in a ""closed, members-only setting,"" according to the letter, citing ""UN privileges and immunities"" that prevented him from appearing in the open.

""With regard to your letter, we must first point out that UN privileges and immunities do not forbear voluntary testimony,"" the lawmakers responded. ""Second, many members of this Committee are gravely concerned, but sadly, unsurprised by allegations that employees of UNRWA participated in the horrendous October 7th attack and that thousands of employees have familial or direct ties to Hamas and other terrorist organizations.""

""Furthermore, we are outraged by recent reporting that a Hamas military installation and server room is located directly beneath UNRWA’s Gaza headquarters. To make matters worse, Hamas operated this installation by siphoning electricity from UNRWA.""

McCaul pointed out that Lazzarini had appeared before European lawmakers in 2021 and 2022 for ""an Exchange of Views in the European Parliament’s Committee on Foreign Affairs (AFET).""

‘SQUAD’ MEMBER RASHIDA TLAIB REFUSES TO SAY WHETHER SHE'LL VOTE FOR BIDEN DURING CEASE-FIRE PRESSER

""If you are willing to appear before the AFET, you surely can and would be willing to appear before the House Foreign Affairs Committee especially given the United States’ long term and considerable financial support to UNRWA,"" he said.

The letter is co-led by Reps. Brian Mast, R-Fla., Darrell Issa, R-Calif., and Chris Smith, R-N.J., subcommittee chairs on Foreign Affairs.

The U.N. is conducting an internal, but independent investigation after Israel accused 12 UNRWA staffers of taking part in Hamas’ Oct. 7 attack last year that killed more than 1,200 people – mostly civilians.

The Biden administration has paused funding for the agency, which provides aid to Palestinian refugees, after the allegations were leveled. The U.S. had designated $51 million toward UNRWA for fiscal year 2024.

BIDEN ADMIN CUTS FUNDING TO CONTROVERSIAL UN AGENCY AMID ALLEGATIONS MEMBERS ASSISTED IN HAMAS MASSACRE

Last month, Lazzarini condemned Israel for allegedly striking an UNRWA facility in Gaza and killing nine people. Israel has denied responsibility for the attack.

CLICK HERE TO GET THE FOX NEWS APP

""The compound is a clearly marked UN facility & its coordinates were shared with Israeli Authorities as we do for all our facilities. Once again a blatant disregard of basic rules of war,"" Lazzarini wrote on X.

Fox News Digital reached out to UNRWA for comment on the letter but did not immediately hear back.","{'href': 'https://www.foxnews.com', 'title': 'Fox News'}"
65e2688211fa4540a0a38b28,"Kamala Harris praises 'nonpartisan poll worker,' which immediately backfires when people learn who he is",https://static.foxnews.com/foxnews.com/content/uploads/2024/02/GettyImages-1133106321.jpg,"['https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2023/06/348/196/Biden-Power-plant.jpg?ve=1&tl=1', 'https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/02/348/196/Laken-Riley-UGA-Student-Death_09.jpg?ve=1&tl=1', 'https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/01/348/196/trump-smithsplit.jpg?ve=1&tl=1', 'https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/02/1200/675/GettyImages-2033107501.jpg?ve=1&tl=1', 'https://static.foxnews.com/foxnews.com/content/uploads/2022/11/NEWSLETTER_POLITICS-532x120.png', 'https://static.foxnews.com/foxnews.com/content/uploads/2024/02/GettyImages-1133106321.jpg', 'https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/02/1200/675/GettyImages-2031362162.jpg?ve=1&tl=1', 'https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/02/1200/675/GettyImages-1133106321.jpg?ve=1&tl=1', 'https://a57.foxnews.com/cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/01e8c7fb-3444-427a-90d4-5602739d7d07/87178369-8419-402f-921e-fe19c57a50d0/1280x720/match/896/500/image.jpg?ve=1&tl=1', 'https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2023/03/348/196/georgia-state-capitol-atlanta.jpg?ve=1&tl=1']",[],https://www.foxnews.com/politics/kamala-harris-praises-nonpartisan-poll-worker-immediately-backfires-people-learn-really,2024-02-29,"Kamala Harris praises 'nonpartisan poll worker,' which immediately backfires when people learn who he is  Fox News","Join Fox News for access to this content Plus special access to select articles and other premium content with your account - free of charge. Please enter a valid email address.

Vice President Harris took to social media to praise the efforts of poll workers amid the presidential primaries and just months ahead of the 2024 election, but her complimentary remarks quickly backfired.

""Our democracy could not function without nonpartisan poll workers like Vasu and Rob whom I met in Georgia. President Biden and I thank you and we support you,"" she said Tuesday on X, sharing a photo of her appearing to listen to Vasu Abhiraman.

Instead of applauding a ""nonpartisan"" poll worker, X’s Community Notes immediately tagged the tweet with additional context that readers ""might want to know,"" including that Abhiraman is actually a liberal advocate who promotes the progressive movement.

""The ‘nonpartisan poll worker’ on the left is Vasu Abhiraman, a staffer at the left-wing Alliance for Justice and formerly of ACLU Georgia,"" reads a notice on Harris’ tweet.

KAMALA HARRIS 'READY TO SERVE' AS DEMOCRATS SOUND THE ALARM ABOUT BIDEN'S AGE: REPORT

Abhiraman’s biography on the Alliance for Justice (AFJ) website identifies him as ""the Helen Rosenthal Senior Counsel for the Building the Bench program at Alliance for Justice.""

""In this role, he serves as a dedicated advocate for diversity and inclusion in the federal and state judiciary, working collaboratively with a coalition of organizations to identify and recruit potential candidates for the bench,"" it continues.

He is also credited with training ""thousands of poll workers and deputy registrars to safeguard the democratic process during the COVID-19 pandemic.""

Several X users immediately took notice of the additional context.

One user described Harris’ tweet as ""like a major self-own"" and said it was ""just sad.""

HALEY SAYS US WILL HAVE 'FEMALE PRESIDENT' — EITHER HERSELF OR KAMALA HARRIS

""Kamala… it is posts like this that destroy your credibility,"" the user added. ""If your staff cannot vet these properly before posting, you need to fire them. We will always fact-check and investigate all claims like this.""

""Vasu and Rob are non-partisan? Can you prove that?"" another added.

One user responded: ""Vasu Abhiraman (left) is quite partisan, actually.""

""I really appreciate community notes!"" added another.

And, ""Community Notes FTW [for the win].""

CLICK HERE TO GET THE FOX NEWS APP

On its website, the AFJ says its mission is to ""build the strength of progressive movements by training and educating nonprofit organizations on advocacy, harnessing their collective power to transform our state and federal courts.""","{'href': 'https://www.foxnews.com', 'title': 'Fox News'}"
65e2688211fa4540a0a38b29,"Marianne Williamson returns to presidential race, saying Biden is vulnerable against Trump",https://static.foxnews.com/foxnews.com/content/uploads/2023/03/AP23063754076015.jpg,"['https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2022/06/348/196/ALL_CUSTOM_FS_LOCAL_NEWS_NV_GENERAL.png?ve=1&tl=1', 'https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2023/10/1200/675/Marianne-Williamson-FITN-filing-Concord-NH-Oct.-12-2023.jpg?ve=1&tl=1', 'https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2023/07/348/196/Donald-Trump.jpg?ve=1&tl=1', 'https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/01/348/196/GettyImages-1975808352.jpg?ve=1&tl=1', 'https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/01/1200/675/GettyImages-1165241538.jpg?ve=1&tl=1', 'https://static.foxnews.com/foxnews.com/content/uploads/2022/11/NEWSLETTER_POLITICS-532x120.png', 'https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/01/1200/675/GettyImages-1950953314.jpg?ve=1&tl=1', 'https://a57.foxnews.com/cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/3d1acf4d-05db-434b-9efb-4e8b5e253580/86bb3d36-6361-46cd-a2b7-fc1d39e17cc5/1280x720/match/896/500/image.jpg?ve=1&tl=1', 'https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/02/348/196/Katie-Britt.jpg?ve=1&tl=1', 'https://static.foxnews.com/foxnews.com/content/uploads/2023/03/AP23063754076015.jpg']",[],https://www.foxnews.com/politics/marianne-williamson-returns-presidential-race-saying-biden-vulnerable-trump,2024-02-28,"Marianne Williamson returns to presidential race, saying Biden is vulnerable against Trump  Fox News","Join Fox News for access to this content Plus special access to select articles and other premium content with your account - free of charge. Please enter a valid email address.

Self-help guru Marianne Williamson returned to the 2024 presidential race on Wednesday, just weeks after announcing the suspension of her campaign.

Williamson made the announcement in a video statement on X, the platform formerly known as Twitter. Williamson said she returned to the race because she feels President Biden is a vulnerable candidate to put up against former President Donald Trump.

""As of today, I am unsuspending my campaign for the presidency of the United States,"" Williamson said. ""I had suspended it because I was losing the horse race. But something so much more important than the horse race is at stake here, and we must respond.""

""Right now, we have a fascist standing at the door. Everybody's all upset about it. Well, we should be upset about it. But we're not going to defeat the fascist by – well, by what? What is President Biden offering?"" she asked. ""What is he saying beyond, ‘You know, the economy is doing really well.’?""

DEMOCRATIC PRESIDENTIAL CANDIDATE ANNOUNCES CAMPAIGN LAYOFFS, VOWS TO REMAIN IN RACE: 'REALLY TOUGH DAY'

""We're still in this. Let's do this. This is serious,"" she added. ""We need to say to the American people, ‘we see your pain,’ and we need to say to Donald Trump, ‘we see your B.S.’""

MARIANNE WILLIAMSON APOLOGIZES TO BILL MAHER FOLLOWING ‘PERSONAL’ SPAT ON HIGHER EDUCATION: ‘OKAY, I’M SORRY'

Williamson originally suspended her campaign on Feb. 7, dropping out of the race without making an endorsement.

DEAN PHILLIPS DISTANCES HIMSELF FROM CAMPAIGN OPERATIVE WHO REPORTEDLY PAID $1 FOR AI-GENERATED BIDEN DEEPFAKE

Williamson first ran for president in 2019 – also against Biden and a slew of other Democrats – and announced in early 2023 that she would be challenging the president again in 2024.

CLICK HERE TO GET THE FOX NEWS APP

Williamson was one of two prominent Democratic candidates who have attempted to challenge Biden's re-election. Along with her is Rep. Dean Phillips, D-Minn., who has blasted the Democratic Party for refusing to consider alternatives to Biden.

Fox News' Houston Keene contributed to this report","{'href': 'https://www.foxnews.com', 'title': 'Fox News'}"
65e2688211fa4540a0a38b2a,NY AG taunts Trump about interest he owes on civil fraud judgment,https://static.foxnews.com/foxnews.com/content/uploads/2024/02/Trump-and-Letitia-James.png,"['https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/02/1200/675/GettyImages-2016269048.jpg?ve=1&tl=1', 'https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/02/348/196/AP24059679895953.jpg?ve=1&tl=1', 'https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/02/1200/675/Trump-and-Letitia-James.png?ve=1&tl=1', 'https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2021/10/340/340/Danielle-Wallace-headshot.jpg?ve=1&tl=1', 'https://static.foxnews.com/foxnews.com/content/uploads/2024/02/Trump-and-Letitia-James.png', 'https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2023/02/348/196/Biden.jpg?ve=1&tl=1', 'https://static.foxnews.com/foxnews.com/content/uploads/2022/11/NEWSLETTER_POLITICS-532x120.png', 'https://a57.foxnews.com/cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/d4fcf2b2-538d-463c-98bf-9d3b60faef85/c4a05e22-8156-459e-b32a-38095c2cae57/1280x720/match/896/500/image.jpg?ve=1&tl=1', 'https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2023/11/348/196/Just-Stop-Oil-compilation.jpg?ve=1&tl=1', 'https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/02/348/196/hunter_biden_deposition_getty.jpg?ve=1&tl=1', 'https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/02/1200/675/GettyImages-2036450814.jpg?ve=1&tl=1']",[],https://www.foxnews.com/politics/ny-ag-taunts-trump-interest-he-owes-civil-fraud-judgment,2024-02-27,NY AG taunts Trump about interest he owes on civil fraud judgment  Fox News,"Join Fox News for access to this content Plus special access to select articles and other premium content with your account - free of charge. Please enter a valid email address.

New York Attorney General Letitia James appeared to taunt former President Trump about the interest he may own in a civil fraud judgment.

Trump's legal team on Monday appealed a Feb. 16 ruling from New York Judge Arthur Engoron's finding him liable for more than $350 million in damages in the civil fraud case brought against him by James. Engoron ordered Trump to pay just over $354 million, with post-judgment interest accruing at nearly $112,000 per day.

""In a massive victory, we won our case against Donald Trump for engaging in years of incredible financial fraud to enrich himself. Trump, Donald Trump, Jr., Eric Trump, and his former executives must pay over $450 million in disgorgement and interest,"" James wrote on X, celebrating on the same day of the judgment.

On Feb. 23, James, who has denied having a ""personal vendetta"" against Trump despite remarks suggesting otherwise, posted flatly, ""$464,576,230.62.""

""+$114,553.04,"" she added in another post the next day, referring to the potential added interest Trump may be on the hook for.

TRUMP APPEALS RULING IN MASSIVE NY CIVIL FRAUD CASE

Again, on Feb. 25, James posted, ""+$114,553.04 = $464,805,336.70.""

James' case also targeted Trump's family and the Trump Organization.

Engoron ruled that Trump and co-defendants – his adult sons, Donald Trump Jr. and Eric Trump and two former Trump Organization executives – were liable for ""persistent and repeated fraud,"" ""falsifying business records,"" ""issuing false financial statements,"" ""conspiracy to falsify false financial statements,"" ""insurance fraud,"" and ""conspiracy to commit insurance fraud.""

The former president’s lawyers filed notices of appeal Monday, asking the state’s mid-level appeals court to overturn Engoron’s Feb. 16 verdict in James’ lawsuit and reverse staggering penalties that threaten to wipe out Trump’s cash reserves.

Trump’s lawyers wrote in court papers that they are asking the appeals court to decide whether Engoron ""committed errors of law and/or fact"" and whether he abused his discretion or ""acted in excess"" of his jurisdiction. A notice of appeal starts the appeals process in New York. Trump's lawyers will have an opportunity to expand on their grievances in subsequent court filings.

TRUMP VISITS MANHATTAN COURT TO BLAST NYAG CASE, PRAISES APPELLATE RULING IN HIS FAVOR

Trump was not required to pay his penalty or post a bond in order to appeal, and appealing will not automatically halt enforcement of the judgment.

The Republican presidential frontrunner has until March 25 to secure a stay, a legal mechanism pausing collection while he appeals. Trump would receive an automatic stay if he puts up money, assets or an appeal bond covering what he owes. Trump’s lawyers could also ask the appeals court to grant a stay without obtaining a bond or with a bond for a lower amount.

There was no indication on the court docket Monday that Trump had already posted an appeal bond or asked for a stay, according to The Associated Press.

""We trust that the Appellate Division will overturn this egregious fine and take the necessary steps to restore the public faith in New York’s legal system,"" Trump lawyer Alina Habba said.

Trump maintains that he is worth several billion dollars and testified last year that he had about $400 million in cash, in addition to properties and other investments.

James, a Democrat, told ABC News that if Trump is unable to pay, she will seek to seize some of his assets.

CLICK HERE TO GET THE FOX NEWS APP

Trump said Engoron’s decision, the costliest consequence of his recent legal battles, was ""election interference"" and ""weaponization against a political opponent."" Trump said he was being punished for ""having built a perfect company, great cash, great buildings, great everything.""

Fox News' Anders Hagstrom and The Associated Press contributed to this report.","{'href': 'https://www.foxnews.com', 'title': 'Fox News'}"
